,id,name,id_parent,url_id,updated,full_name
857,857,"АНТЕННЫ ""HARPER""",633,313989,14.07.2024 09:04:16,"БЫТОВАЯ ТЕХНИКА | АУДИО-ВИДЕО ТЕХНИКА, ТВ, НОУТБУКИ | АНТЕННЫ, НАУШНИКИ, КАБЕЛИ ""HARPER"" | АНТЕННЫ ""HARPER"""
858,858,"ЗАРЯДНЫЕ УСТРОЙСТВА АККУМУЛЯТОРЫ ""HARPER""",633,313992,14.07.2024 09:04:16,"БЫТОВАЯ ТЕХНИКА | АУДИО-ВИДЕО ТЕХНИКА, ТВ, НОУТБУКИ | АНТЕННЫ, НАУШНИКИ, КАБЕЛИ ""HARPER"" | ЗАРЯДНЫЕ УСТРОЙСТВА АККУМУЛЯТОРЫ ""HARPER"""
859,859,"КАБЕЛИ ""HARPER""",633,313991,14.07.2024 09:04:16,"БЫТОВАЯ ТЕХНИКА | АУДИО-ВИДЕО ТЕХНИКА, ТВ, НОУТБУКИ | АНТЕННЫ, НАУШНИКИ, КАБЕЛИ ""HARPER"" | КАБЕЛИ ""HARPER"""
860,860,"КРОНШТЕЙНЫ ""HARPER""",633,370179,14.07.2024 09:04:16,"БЫТОВАЯ ТЕХНИКА | АУДИО-ВИДЕО ТЕХНИКА, ТВ, НОУТБУКИ | АНТЕННЫ, НАУШНИКИ, КАБЕЛИ ""HARPER"" | КРОНШТЕЙНЫ ""HARPER"""
861,861,РАСХОДНЫЕ МАТЕРИАЛЫ,678,323368,14.07.2024 09:05:40,"БЫТОВАЯ ТЕХНИКА | ВЕНТИЛЯТОРЫ, КОНДИЦИОНЕРЫ | КОНДИЦИОНЕРЫ ""BALLU"" | РАСХОДНЫЕ МАТЕРИАЛЫ"
862,862,ELECTROLUX,690,320441,14.07.2024 09:06:02,"БЫТОВАЯ ТЕХНИКА | ВОДОНАГРЕВАТЕЛИ | 09. ВОДОНАГРЕВАТЕЛИ ""Electrolux"" | ELECTROLUX"
863,863,"ВСТРАИВАЕМЫЕ ВАРОЧНЫЕ ПОВЕРХНОСТИ ""DE LUXE"" г.Пенза",696,106022,14.07.2024 09:06:17,"БЫТОВАЯ ТЕХНИКА | ВСТРАИВАЕМАЯ ТЕХНИКА | ВСТРАИВАЕМЫЕ ВАРОЧНЫЕ ПОВЕРХНОСТИ | ВСТРАИВАЕМЫЕ ВАРОЧНЫЕ ПОВЕРХНОСТИ ""DE LUXE"" г.Пенза"
864,864,"ВСТРАИВАЕМЫЕ ВАРОЧНЫЕ ПОВЕРХНОСТИ ""GEFEST""",696,429643,14.07.2024 09:06:17,"БЫТОВАЯ ТЕХНИКА | ВСТРАИВАЕМАЯ ТЕХНИКА | ВСТРАИВАЕМЫЕ ВАРОЧНЫЕ ПОВЕРХНОСТИ | ВСТРАИВАЕМЫЕ ВАРОЧНЫЕ ПОВЕРХНОСТИ ""GEFEST"""
865,865,"ВСТРАИВАЕМЫЕ ВАРОЧНЫЕ ПОВЕРХНОСТИ ""GORENJE""",696,443168,14.07.2024 09:06:17,"БЫТОВАЯ ТЕХНИКА | ВСТРАИВАЕМАЯ ТЕХНИКА | ВСТРАИВАЕМЫЕ ВАРОЧНЫЕ ПОВЕРХНОСТИ | ВСТРАИВАЕМЫЕ ВАРОЧНЫЕ ПОВЕРХНОСТИ ""GORENJE"""
866,866,"ВСТРАИВАЕМЫЕ ВАРОЧНЫЕ ПОВЕРХНОСТИ ""NORDEN""",696,476290,14.07.2024 09:06:17,"БЫТОВАЯ ТЕХНИКА | ВСТРАИВАЕМАЯ ТЕХНИКА | ВСТРАИВАЕМЫЕ ВАРОЧНЫЕ ПОВЕРХНОСТИ | ВСТРАИВАЕМЫЕ ВАРОЧНЫЕ ПОВЕРХНОСТИ ""NORDEN"""
867,867,"ВСТРАИВАЕМЫЕ ВАРОЧНЫЕ ПОВЕРХНОСТИ ""SVAR""",696,429682,14.07.2024 09:06:17,"БЫТОВАЯ ТЕХНИКА | ВСТРАИВАЕМАЯ ТЕХНИКА | ВСТРАИВАЕМЫЕ ВАРОЧНЫЕ ПОВЕРХНОСТИ | ВСТРАИВАЕМЫЕ ВАРОЧНЫЕ ПОВЕРХНОСТИ ""SVAR"""
868,868,"ВСТРАИВАЕМЫЕ ВАРОЧНЫЕ ПОВЕРХНОСТИ ""ОАЗИС""",696,429670,14.07.2024 09:06:17,"БЫТОВАЯ ТЕХНИКА | ВСТРАИВАЕМАЯ ТЕХНИКА | ВСТРАИВАЕМЫЕ ВАРОЧНЫЕ ПОВЕРХНОСТИ | ВСТРАИВАЕМЫЕ ВАРОЧНЫЕ ПОВЕРХНОСТИ ""ОАЗИС"""
869,869,"ВCТРАИВАЕМЫЕ ДУХОВЫЕ ШКАФЫ ""NORDEN""",697,476291,14.07.2024 09:06:19,"БЫТОВАЯ ТЕХНИКА | ВСТРАИВАЕМАЯ ТЕХНИКА | ВСТРАИВАЕМЫЕ ДУХОВЫЕ ШКАФЫ | ВCТРАИВАЕМЫЕ ДУХОВЫЕ ШКАФЫ ""NORDEN"""
870,870,"ВCТРАИВАЕМЫЕ ДУХОВЫЕ ШКАФЫ ""ОАЗИС""",697,429675,14.07.2024 09:06:19,"БЫТОВАЯ ТЕХНИКА | ВСТРАИВАЕМАЯ ТЕХНИКА | ВСТРАИВАЕМЫЕ ДУХОВЫЕ ШКАФЫ | ВCТРАИВАЕМЫЕ ДУХОВЫЕ ШКАФЫ ""ОАЗИС"""
871,871,"ВСТРАИВАЕМЫЕ ДУХОВЫЕ ШКАФЫ ""CANDY""",697,429640,14.07.2024 09:06:19,"БЫТОВАЯ ТЕХНИКА | ВСТРАИВАЕМАЯ ТЕХНИКА | ВСТРАИВАЕМЫЕ ДУХОВЫЕ ШКАФЫ | ВСТРАИВАЕМЫЕ ДУХОВЫЕ ШКАФЫ ""CANDY"""
872,872,"ВСТРАИВАЕМЫЕ ДУХОВЫЕ ШКАФЫ ""DE LUXE""",697,429677,14.07.2024 09:06:19,"БЫТОВАЯ ТЕХНИКА | ВСТРАИВАЕМАЯ ТЕХНИКА | ВСТРАИВАЕМЫЕ ДУХОВЫЕ ШКАФЫ | ВСТРАИВАЕМЫЕ ДУХОВЫЕ ШКАФЫ ""DE LUXE"""
873,873,"ВСТРАИВАЕМЫЕ ДУХОВЫЕ ШКАФЫ ""GEFEST""",697,429646,14.07.2024 09:06:19,"БЫТОВАЯ ТЕХНИКА | ВСТРАИВАЕМАЯ ТЕХНИКА | ВСТРАИВАЕМЫЕ ДУХОВЫЕ ШКАФЫ | ВСТРАИВАЕМЫЕ ДУХОВЫЕ ШКАФЫ ""GEFEST"""
874,874,"ВСТРАИВАЕМЫЕ ДУХОВЫЕ ШКАФЫ ""GORENJE""",697,439936,14.07.2024 09:06:19,"БЫТОВАЯ ТЕХНИКА | ВСТРАИВАЕМАЯ ТЕХНИКА | ВСТРАИВАЕМЫЕ ДУХОВЫЕ ШКАФЫ | ВСТРАИВАЕМЫЕ ДУХОВЫЕ ШКАФЫ ""GORENJE"""
875,875,"ВСТРАИВАЕМЫЕ ДУХОВЫЕ ШКАФЫ ""SVAR"" г. Пенза",697,420313,14.07.2024 09:06:19,"БЫТОВАЯ ТЕХНИКА | ВСТРАИВАЕМАЯ ТЕХНИКА | ВСТРАИВАЕМЫЕ ДУХОВЫЕ ШКАФЫ | ВСТРАИВАЕМЫЕ ДУХОВЫЕ ШКАФЫ ""SVAR"" г. Пенза"
876,876,"ВСТРАИВАЕМЫЕ МИКРОВОЛНОВЫЕ ПЕЧИ ""GORENJE""",698,457728,14.07.2024 09:06:21,"БЫТОВАЯ ТЕХНИКА | ВСТРАИВАЕМАЯ ТЕХНИКА | ВСТРАИВАЕМЫЕ МИКРОВОЛНОВЫЕ ПЕЧИ | ВСТРАИВАЕМЫЕ МИКРОВОЛНОВЫЕ ПЕЧИ ""GORENJE"""
877,877,"ВСТРАИВАЕМЫЕ ПОСУДОМОЕЧНЫЕ МАШИНЫ ""GEFEST""",699,194882,14.07.2024 09:06:23,"БЫТОВАЯ ТЕХНИКА | ВСТРАИВАЕМАЯ ТЕХНИКА | ВСТРАИВАЕМЫЕ ПОСУДОМОЕЧНЫЕ МАШИНЫ | ВСТРАИВАЕМЫЕ ПОСУДОМОЕЧНЫЕ МАШИНЫ ""GEFEST"""
878,878,"ВСТРАИВАЕМЫЕ ПОСУДОМОЕЧНЫЕ МАШИНЫ ""GORENJE""",699,439912,14.07.2024 09:06:23,"БЫТОВАЯ ТЕХНИКА | ВСТРАИВАЕМАЯ ТЕХНИКА | ВСТРАИВАЕМЫЕ ПОСУДОМОЕЧНЫЕ МАШИНЫ | ВСТРАИВАЕМЫЕ ПОСУДОМОЕЧНЫЕ МАШИНЫ ""GORENJE"""
879,879,"ВСТРАИВАЕМЫЕ ХОЛОДИЛЬНИКИ ""GORENJE""",700,445968,14.07.2024 09:06:25,"БЫТОВАЯ ТЕХНИКА | ВСТРАИВАЕМАЯ ТЕХНИКА | ВСТРАИВАЕМЫЕ ХОЛОДИЛЬНИКИ | ВСТРАИВАЕМЫЕ ХОЛОДИЛЬНИКИ ""GORENJE"""
880,880,"ЗУБНЫЕ ЩЕТКИ ""ПОЛАРИС""",712,510508,14.07.2024 09:06:52,"БЫТОВАЯ ТЕХНИКА | КРАСОТА И ЗДОРОВЬЕ | ТЕХНИКА ДЛЯ УХОДА ЗА ВОЛОСАМИ И ТЕЛОМ ""POLARIS"" | ЗУБНЫЕ ЩЕТКИ ""ПОЛАРИС"""
881,881,"01. ОБОГРЕВАТЕЛИ ""ENGY""",721,90948,14.07.2024 09:07:11,"БЫТОВАЯ ТЕХНИКА | ОБОГРЕВАТЕЛИ, УВЛАЖНИТЕЛИ, РЕЦИРКУЛЯТОРЫ-ОБЛУЧАТЕЛИ | 1. ОБОГРЕВАТЕЛИ БЫТОВЫЕ | 01. ОБОГРЕВАТЕЛИ ""ENGY"""
882,882,"04. ОБОГРЕВАТЕЛИ ""АЭРОХИТ""",721,134410,14.07.2024 09:07:11,"БЫТОВАЯ ТЕХНИКА | ОБОГРЕВАТЕЛИ, УВЛАЖНИТЕЛИ, РЕЦИРКУЛЯТОРЫ-ОБЛУЧАТЕЛИ | 1. ОБОГРЕВАТЕЛИ БЫТОВЫЕ | 04. ОБОГРЕВАТЕЛИ ""АЭРОХИТ"""
883,883,"05. ОБОГРЕВАТЕЛИ ""MYSTERY""",721,223450,14.07.2024 09:07:11,"БЫТОВАЯ ТЕХНИКА | ОБОГРЕВАТЕЛИ, УВЛАЖНИТЕЛИ, РЕЦИРКУЛЯТОРЫ-ОБЛУЧАТЕЛИ | 1. ОБОГРЕВАТЕЛИ БЫТОВЫЕ | 05. ОБОГРЕВАТЕЛИ ""MYSTERY"""
884,884,"06. ОБОГРЕВАТЕЛИ ""РЕСАНТА""",721,91798,14.07.2024 09:07:11,"БЫТОВАЯ ТЕХНИКА | ОБОГРЕВАТЕЛИ, УВЛАЖНИТЕЛИ, РЕЦИРКУЛЯТОРЫ-ОБЛУЧАТЕЛИ | 1. ОБОГРЕВАТЕЛИ БЫТОВЫЕ | 06. ОБОГРЕВАТЕЛИ ""РЕСАНТА"""
885,885,"07. ОБОГРЕВАТЕЛИ ""BALLU, ELECTROLUX""",721,182158,14.07.2024 09:07:11,"БЫТОВАЯ ТЕХНИКА | ОБОГРЕВАТЕЛИ, УВЛАЖНИТЕЛИ, РЕЦИРКУЛЯТОРЫ-ОБЛУЧАТЕЛИ | 1. ОБОГРЕВАТЕЛИ БЫТОВЫЕ | 07. ОБОГРЕВАТЕЛИ ""BALLU, ELECTROLUX"""
886,886,"10. ОБОГРЕВАТЕЛИ ""ОАЗИС""",721,129245,14.07.2024 09:07:11,"БЫТОВАЯ ТЕХНИКА | ОБОГРЕВАТЕЛИ, УВЛАЖНИТЕЛИ, РЕЦИРКУЛЯТОРЫ-ОБЛУЧАТЕЛИ | 1. ОБОГРЕВАТЕЛИ БЫТОВЫЕ | 10. ОБОГРЕВАТЕЛИ ""ОАЗИС"""
887,887,"13. ОБОГРЕВАТЕЛИ ""ЭНЕРГОПРОМ""",721,222268,14.07.2024 09:07:11,"БЫТОВАЯ ТЕХНИКА | ОБОГРЕВАТЕЛИ, УВЛАЖНИТЕЛИ, РЕЦИРКУЛЯТОРЫ-ОБЛУЧАТЕЛИ | 1. ОБОГРЕВАТЕЛИ БЫТОВЫЕ | 13. ОБОГРЕВАТЕЛИ ""ЭНЕРГОПРОМ"""
888,888,"1. ПУШКИ ТЕПЛОВЫЕ ЭЛЕКТРИЧЕСКИЕ ""ENGY""",722,414958,14.07.2024 09:07:13,"БЫТОВАЯ ТЕХНИКА | ОБОГРЕВАТЕЛИ, УВЛАЖНИТЕЛИ, РЕЦИРКУЛЯТОРЫ-ОБЛУЧАТЕЛИ | 2. ОБОГРЕВАТЕЛИ ПРОМЫШЛЕННЫЕ (ТЕПЛОВЫЕ ПУШКИ, ЗАВЕСЫ) | 1. ПУШКИ ТЕПЛОВЫЕ ЭЛЕКТРИЧЕСКИЕ ""ENGY"""
889,889,"10. ГАЗОВЫЕ ПУШКИ, ГАЗОВЫЕ ОБОГРЕВАТЕЛИ",722,133332,14.07.2024 09:07:13,"БЫТОВАЯ ТЕХНИКА | ОБОГРЕВАТЕЛИ, УВЛАЖНИТЕЛИ, РЕЦИРКУЛЯТОРЫ-ОБЛУЧАТЕЛИ | 2. ОБОГРЕВАТЕЛИ ПРОМЫШЛЕННЫЕ (ТЕПЛОВЫЕ ПУШКИ, ЗАВЕСЫ) | 10. ГАЗОВЫЕ ПУШКИ, ГАЗОВЫЕ ОБОГРЕВАТЕЛИ"
890,890,"2. ПУШКИ ТЕПЛОВЫЕ ЭЛЕКТРИЧЕСКИЕ ""ОАЗИС""",722,414961,14.07.2024 09:07:13,"БЫТОВАЯ ТЕХНИКА | ОБОГРЕВАТЕЛИ, УВЛАЖНИТЕЛИ, РЕЦИРКУЛЯТОРЫ-ОБЛУЧАТЕЛИ | 2. ОБОГРЕВАТЕЛИ ПРОМЫШЛЕННЫЕ (ТЕПЛОВЫЕ ПУШКИ, ЗАВЕСЫ) | 2. ПУШКИ ТЕПЛОВЫЕ ЭЛЕКТРИЧЕСКИЕ ""ОАЗИС"""
891,891,"3. ПУШКИ ТЕПЛОВЫЕ ЭЛЕКТРИЧЕСКИЕ ""РЕСАНТА""",722,414962,14.07.2024 09:07:13,"БЫТОВАЯ ТЕХНИКА | ОБОГРЕВАТЕЛИ, УВЛАЖНИТЕЛИ, РЕЦИРКУЛЯТОРЫ-ОБЛУЧАТЕЛИ | 2. ОБОГРЕВАТЕЛИ ПРОМЫШЛЕННЫЕ (ТЕПЛОВЫЕ ПУШКИ, ЗАВЕСЫ) | 3. ПУШКИ ТЕПЛОВЫЕ ЭЛЕКТРИЧЕСКИЕ ""РЕСАНТА"""
